session_id,customer_id,session_duration_minutes,session_date
2860,100480,9,2024-05-22
2861,100480,6,2024-04-26
2862,100481,8,2024-02-25
2863,100481,12,2024-03-23
2864,100481,19,2024-02-12
2865,100481,35,2024-04-07
2866,100481,36,2024-02-02
2867,100481,9,2024-03-18
2868,100481,10,2024-04-25
2869,100481,43,2024-03-16
2870,100482,10,2024-06-17
2871,100482,3,2024-05-05
2872,100482,26,2024-04-22
2873,100482,32,2024-06-04
2874,100482,16,2024-05-22
2875,100482,19,2024-06-29
2876,100482,4,2024-05-06
2877,100483,38,2024-02-14
2878,100483,68,2024-03-26
2879,100484,17,2024-05-31
2880,100484,12,2024-04-27
2881,100484,2,2024-06-02
2882,100484,5,2024-05-28
2883,100484,16,2024-04-03
2884,100485,39,2024-03-04
2885,100485,29,2024-03-05
2886,100485,31,2024-02-09
2887,100485,16,2024-03-01
2888,100486,20,2024-06-24
2889,100486,2,2024-06-23
2890,100486,3,2024-05-20
2891,100486,8,2024-07-03
2892,100486,5,2024-05-06
2893,100486,6,2024-06-18
2894,100487,5,2024-02-13
2895,100488,17,2024-02-10
2896,100488,15,2024-01-13
2897,100488,5,2024-03-16
2898,100488,41,2024-03-11
2899,100489,23,2024-03-25
2900,100489,3,2024-03-02
2901,100489,28,2024-03-15
2902,100489,3,2024-05-02
2903,100489,44,2024-03-29
2904,100489,8,2024-03-04
2905,100489,1,2024-03-05
2906,100489,1,2024-02-17
2907,100490,1,2024-05-24
2908,100490,28,2024-06-20
2909,100490,9,2024-06-19
2910,100490,53,2024-07-06
2911,100490,4,2024-05-14
2912,100490,17,2024-05-03
2913,100491,29,2024-02-29
2914,100491,22,2024-03-20
2915,100491,27,2024-05-05
2916,100491,16,2024-04-18
2917,100491,19,2024-04-18
2918,100491,24,2024-04-03
2919,100491,3,2024-04-12
2920,100491,35,2024-04-24
2921,100492,39,2024-04-24
2922,100492,9,2024-04-02
2923,100492,7,2024-03-04
2924,100492,7,2024-04-23
2925,100492,9,2024-03-13
2926,100492,60,2024-03-17
2927,100493,11,2024-05-03
2928,100493,28,2024-05-28
2929,100493,24,2024-06-24
2930,100493,5,2024-04-16
2931,100493,28,2024-06-22
2932,100493,14,2024-06-04
2933,100493,3,2024-06-06
2934,100494,37,2024-04-09
2935,100494,54,2024-03-30
2936,100494,16,2024-03-26
2937,100494,1,2024-04-29
2938,100494,4,2024-04-06
2939,100494,12,2024-02-26
2940,100494,39,2024-03-18
2941,100494,6,2024-04-13
2942,100494,12,2024-02-26
2943,100495,16,2024-06-07
2944,100495,14,2024-07-23
2945,100495,6,2024-06-29
2946,100495,23,2024-05-06
2947,100495,26,2024-05-02
2948,100496,12,2024-03-03
2949,100496,9,2024-03-26
2950,100496,10,2024-02-03
2951,100496,5,2024-03-09
2952,100496,8,2024-04-21
2953,100496,38,2024-04-19
2954,100496,20,2024-02-17
2955,100497,12,2024-04-22
2956,100497,16,2024-04-21
2957,100497,59,2024-05-15
2958,100497,3,2024-05-09
2959,100498,1,2024-03-29
2960,100498,46,2024-04-03
2961,100498,18,2024-03-22
2962,100498,5,2024-04-22
2963,100498,12,2024-03-17
2964,100498,31,2024-02-24
2965,100498,15,2024-04-13
2966,100498,8,2024-03-08
2967,100499,11,2024-02-28
2968,100499,47,2024-01-29
2969,100499,20,2024-04-10
2970,100499,19,2024-03-31
2971,100500,12,2024-04-21
2972,100500,29,2024-01-31
2973,100500,84,2024-04-11
2974,100500,1,2024-02-08
2975,100500,15,2024-02-16
2976,100500,8,2024-04-21
2977,100500,3,2024-03-29
2978,100500,7,2024-03-22
2979,100500,6,2024-02-02
2980,100501,1,2024-04-03
2981,100501,16,2024-02-01
2982,100501,11,2024-01-16
2983,100501,1,2024-04-08
2984,100501,28,2024-03-06
2985,100501,9,2024-04-02
2986,100501,13,2024-02-13
2987,100502,16,2024-04-16
2988,100502,36,2024-05-18
2989,100502,5,2024-03-22
2990,100502,7,2024-04-17
2991,100502,27,2024-03-15
2992,100502,20,2024-05-10
2993,100503,5,2024-02-10
2994,100503,7,2024-02-17
2995,100503,6,2024-03-02
2996,100503,42,2024-01-25
2997,100503,1,2024-03-25
2998,100503,12,2024-01-21
2999,100504,1,2024-04-09
3000,100504,10,2024-03-29
3001,100504,3,2024-05-10
3002,100504,1,2024-05-03
3003,100505,11,2024-03-21
3004,100505,2,2024-04-26
3005,100505,17,2024-04-18
3006,100506,1,2024-03-16
3007,100506,25,2024-04-26
3008,100506,46,2024-03-15
3009,100506,16,2024-05-09
3010,100506,14,2024-04-10
3011,100506,4,2024-02-16
3012,100507,1,2024-02-23
3013,100507,14,2024-03-15
3014,100507,18,2024-01-29
3015,100507,9,2024-03-26
3016,100507,1,2024-02-22
3017,100507,23,2024-03-04
3018,100507,4,2024-02-26
3019,100507,21,2024-03-27
3020,100507,10,2024-02-25
3021,100508,14,2024-04-12
3022,100508,27,2024-05-22
3023,100508,21,2024-05-12
3024,100508,33,2024-05-08
3025,100508,19,2024-04-15
3026,100509,22,2024-01-20
3027,100509,8,2024-03-14
3028,100509,20,2024-02-23
3029,100509,16,2024-03-06
3030,100509,19,2024-03-01
3031,100509,10,2024-02-26
3032,100509,32,2024-01-25
3033,100509,31,2024-01-18
3034,100510,7,2024-06-04
3035,100510,2,2024-06-19
3036,100511,1,2024-02-04
3037,100511,5,2024-03-10
3038,100511,17,2024-03-24
3039,100511,81,2024-04-13
3040,100511,6,2024-02-18
3041,100511,3,2024-01-31
3042,100511,23,2024-02-13
3043,100511,31,2024-03-27
3044,100511,19,2024-01-21
3045,100512,4,2024-03-10
3046,100512,34,2024-02-23
3047,100512,8,2024-03-20
3048,100512,1,2024-03-19
3049,100512,13,2024-03-28
3050,100513,2,2024-05-06
3051,100513,7,2024-04-01
3052,100514,6,2024-05-25
3053,100514,3,2024-07-22
3054,100514,6,2024-06-12
3055,100514,7,2024-07-08
3056,100514,17,2024-04-27
3057,100514,86,2024-06-15
3058,100514,3,2024-05-28
3059,100514,3,2024-07-02
3060,100514,5,2024-05-02
3061,100514,9,2024-06-26
3062,100514,26,2024-06-21
3063,100515,7,2024-04-28
3064,100515,8,2024-04-08
3065,100515,1,2024-04-20
3066,100515,7,2024-05-12
3067,100515,53,2024-05-29
3068,100515,12,2024-06-01
3069,100515,9,2024-04-27
3070,100516,28,2024-02-06
3071,100516,4,2024-02-01
3072,100517,1,2024-05-03
3073,100517,32,2024-04-19
3074,100517,11,2024-04-17
3075,100517,21,2024-04-10
3076,100517,9,2024-05-22
3077,100517,40,2024-04-11
3078,100517,13,2024-06-12
3079,100517,4,2024-06-23
3080,100517,8,2024-04-09
3081,100517,3,2024-04-24
3082,100517,33,2024-04-19
3083,100518,1,2024-04-15
3084,100518,18,2024-04-19
3085,100518,58,2024-05-31
3086,100518,7,2024-06-12
3087,100519,11,2024-03-10
3088,100519,53,2024-04-17
3089,100519,4,2024-05-14
3090,100520,30,2024-02-13
3091,100520,11,2024-02-25
3092,100520,5,2024-03-10
3093,100520,2,2024-02-09
3094,100520,27,2024-03-03
3095,100520,6,2024-02-21
3096,100521,20,2024-05-03
3097,100521,10,2024-05-14
3098,100521,1,2024-06-22
3099,100521,17,2024-05-11
3100,100521,96,2024-04-28
3101,100521,17,2024-04-27
3102,100521,8,2024-04-07
3103,100521,3,2024-05-02
3104,100522,14,2024-03-08
3105,100522,9,2024-03-15
3106,100522,25,2024-05-02
3107,100522,10,2024-05-14
3108,100522,6,2024-05-12
3109,100523,16,2024-04-02
3110,100523,37,2024-05-04
3111,100523,9,2024-04-22
3112,100523,14,2024-06-23
3113,100523,31,2024-04-28
3114,100523,6,2024-03-28
3115,100524,6,2024-03-02
3116,100524,8,2024-04-07
3117,100524,15,2024-05-01
3118,100524,18,2024-04-14
3119,100524,1,2024-03-15
3120,100524,31,2024-03-01
3121,100524,26,2024-04-08
3122,100525,31,2024-02-28
3123,100525,16,2024-04-16
3124,100525,14,2024-03-02
3125,100525,9,2024-03-05
3126,100525,12,2024-04-04
3127,100525,4,2024-04-14
3128,100525,28,2024-02-24
3129,100525,15,2024-01-26
3130,100526,3,2024-03-02
3131,100526,8,2024-05-06
3132,100526,8,2024-05-15
3133,100526,1,2024-03-10
3134,100526,5,2024-05-25
3135,100526,3,2024-03-28
3136,100526,10,2024-04-23
3137,100527,6,2024-05-11
3138,100527,8,2024-04-15
3139,100527,8,2024-05-19
3140,100527,1,2024-04-08
3141,100527,38,2024-03-10
3142,100527,6,2024-03-24
3143,100528,3,2024-03-19
3144,100528,9,2024-05-14
3145,100528,11,2024-04-19
3146,100528,11,2024-04-26
3147,100528,19,2024-03-03
3148,100528,3,2024-04-26
3149,100529,2,2024-04-18
3150,100529,2,2024-02-16
3151,100529,7,2024-03-30
3152,100529,1,2024-03-28
3153,100530,9,2024-05-19
3154,100530,8,2024-03-29
3155,100530,22,2024-03-24
3156,100530,37,2024-04-06
3157,100530,40,2024-04-06
3158,100530,27,2024-05-24
3159,100530,19,2024-03-23
3160,100530,5,2024-05-03
3161,100530,18,2024-04-14
3162,100530,10,2024-04-16
3163,100531,2,2024-03-29
3164,100531,3,2024-04-25
3165,100531,1,2024-04-05
3166,100531,16,2024-05-20
3167,100531,4,2024-05-06
3168,100531,4,2024-03-25
3169,100531,44,2024-05-22
3170,100532,1,2024-06-23
3171,100532,2,2024-06-03
3172,100532,6,2024-05-10
3173,100532,17,2024-05-23
3174,100532,23,2024-04-18
3175,100532,7,2024-04-01
3176,100533,42,2024-02-26
3177,100534,54,2024-04-24
3178,100534,4,2024-03-29
3179,100534,11,2024-02-29
3180,100534,8,2024-04-20
3181,100534,33,2024-02-28
3182,100534,7,2024-02-24
3183,100534,23,2024-04-06
3184,100534,19,2024-03-28
3185,100535,7,2024-05-04
3186,100535,14,2024-04-01
3187,100536,6,2024-05-30
3188,100536,28,2024-03-15
3189,100537,15,2024-02-09
3190,100537,5,2024-01-26
3191,100537,1,2024-01-31
3192,100537,7,2024-02-20
3193,100537,1,2024-04-09
3194,100537,3,2024-01-18
3195,100537,3,2024-04-03
3196,100537,27,2024-04-03
3197,100537,21,2024-04-06
3198,100537,29,2024-04-06
3199,100537,17,2024-01-28
3200,100537,18,2024-03-14
3201,100537,27,2024-01-20
3202,100538,2,2024-04-28
3203,100538,21,2024-04-13
3204,100538,2,2024-03-30
3205,100538,8,2024-05-07
3206,100538,31,2024-03-06
3207,100539,7,2024-07-02
3208,100539,3,2024-04-27
3209,100539,7,2024-06-23
3210,100539,8,2024-04-17
3211,100539,20,2024-04-27
3212,100540,34,2024-03-15
3213,100540,21,2024-05-06
3214,100540,25,2024-03-26
3215,100540,19,2024-04-13
3216,100540,2,2024-05-20
3217,100540,13,2024-04-11
3218,100541,18,2024-06-01
3219,100541,10,2024-04-14
3220,100541,12,2024-06-15
3221,100541,19,2024-07-02
3222,100542,18,2024-06-08
3223,100542,5,2024-04-12
3224,100542,2,2024-04-16
3225,100542,5,2024-05-02
3226,100542,15,2024-04-14
3227,100542,12,2024-06-12
3228,100542,3,2024-06-24
3229,100542,31,2024-05-25
3230,100543,3,2024-03-24
3231,100543,29,2024-02-03
3232,100544,1,2024-04-17
3233,100544,32,2024-05-13
3234,100544,58,2024-04-29
3235,100544,1,2024-03-05
3236,100544,20,2024-05-16
3237,100544,28,2024-02-26
3238,100544,17,2024-04-17
3239,100544,11,2024-03-15
3240,100544,49,2024-04-17
3241,100545,2,2024-03-14
3242,100545,7,2024-04-30
3243,100545,21,2024-05-26
3244,100545,4,2024-04-16
3245,100546,3,2024-06-10
3246,100546,3,2024-04-25
3247,100546,2,2024-06-15
3248,100546,2,2024-05-09
3249,100546,13,2024-04-19
3250,100546,22,2024-05-06
3251,100547,19,2024-06-10
3252,100547,11,2024-06-02
3253,100547,30,2024-07-05
3254,100547,5,2024-05-09
3255,100547,6,2024-05-28
3256,100548,23,2024-02-21
3257,100548,45,2024-03-27
3258,100548,19,2024-02-11
3259,100548,9,2024-03-30
3260,100548,13,2024-03-06
3261,100548,3,2024-03-20
3262,100548,2,2024-02-06
3263,100548,25,2024-03-01
3264,100548,1,2024-02-02
3265,100548,4,2024-03-17
3266,100548,8,2024-03-22
3267,100548,14,2024-01-27
3268,100549,7,2024-07-08
3269,100549,44,2024-04-16
3270,100549,2,2024-04-16
3271,100549,1,2024-04-18
3272,100549,9,2024-05-17
3273,100550,14,2024-04-03
3274,100550,3,2024-05-31
3275,100550,27,2024-05-04
3276,100550,27,2024-04-02
3277,100550,41,2024-03-15
3278,100551,11,2024-02-18
3279,100551,46,2024-02-16
3280,100551,3,2024-02-27
3281,100551,14,2024-01-11
3282,100551,18,2024-03-09
3283,100551,6,2024-02-24
3284,100551,46,2024-03-06
3285,100552,39,2024-07-09
3286,100552,2,2024-07-06
3287,100552,33,2024-07-10
3288,100552,5,2024-05-13
3289,100552,4,2024-05-23
3290,100552,30,2024-06-03
3291,100552,4,2024-06-01
3292,100552,7,2024-04-29
3293,100552,19,2024-07-09
3294,100552,15,2024-06-05
3295,100552,17,2024-06-20
3296,100552,12,2024-05-21
3297,100552,8,2024-04-20
3298,100552,10,2024-06-14
3299,100553,14,2024-04-23
3300,100553,31,2024-05-22
3301,100553,4,2024-05-29
3302,100553,4,2024-04-13
3303,100554,20,2024-06-09
3304,100554,15,2024-07-05
3305,100554,17,2024-06-11
3306,100554,9,2024-05-19
3307,100554,12,2024-05-29
3308,100554,5,2024-06-14
3309,100554,36,2024-05-22
3310,100554,8,2024-05-14
3311,100555,2,2024-06-01
3312,100555,5,2024-05-07
3313,100555,9,2024-04-10
3314,100555,4,2024-06-06
3315,100555,15,2024-05-31
3316,100555,1,2024-06-02
3317,100555,15,2024-06-09
3318,100556,8,2024-05-02
3319,100556,27,2024-05-07
3320,100556,7,2024-04-19
3321,100556,1,2024-03-13
3322,100556,32,2024-02-27
3323,100557,5,2024-07-02
3324,100557,12,2024-06-19
3325,100557,1,2024-05-16
3326,100557,6,2024-07-06
3327,100557,27,2024-06-01
3328,100557,9,2024-07-06
3329,100558,14,2024-02-26
3330,100558,10,2024-04-15
3331,100558,8,2024-03-18
3332,100558,14,2024-04-20
3333,100558,24,2024-04-26
3334,100558,30,2024-05-14
3335,100558,7,2024-04-07
3336,100558,1,2024-03-30
3337,100558,5,2024-03-09
3338,100559,23,2024-02-29
3339,100559,14,2024-05-06
3340,100559,37,2024-04-15
3341,100559,3,2024-05-08
3342,100559,6,2024-03-04
3343,100559,12,2024-04-13
3344,100560,1,2024-03-07
3345,100560,3,2024-04-24
3346,100560,15,2024-05-06
3347,100560,11,2024-03-01
3348,100560,18,2024-04-23
3349,100560,4,2024-03-11
3350,100560,7,2024-03-24
3351,100560,15,2024-04-10
3352,100560,33,2024-03-23
3353,100560,22,2024-03-11
3354,100560,10,2024-04-06
3355,100560,7,2024-02-22
3356,100561,8,2024-03-06
3357,100561,3,2024-01-17
3358,100561,12,2024-02-04
3359,100561,7,2024-03-20
3360,100561,14,2024-01-22
3361,100561,5,2024-03-28
3362,100561,10,2024-03-29
3363,100561,8,2024-01-22
3364,100562,3,2024-02-18
3365,100562,2,2024-03-08
3366,100562,5,2024-03-18
3367,100562,9,2024-03-11
3368,100562,10,2024-01-31
3369,100562,14,2024-02-11
3370,100562,1,2024-02-18
3371,100563,3,2024-07-06
3372,100563,13,2024-06-01
3373,100563,7,2024-04-26
3374,100563,8,2024-05-15
3375,100563,30,2024-05-07
3376,100564,4,2024-06-30
3377,100564,15,2024-05-04
3378,100565,5,2024-02-27
3379,100565,7,2024-04-07
3380,100565,4,2024-02-18
3381,100565,7,2024-03-16
3382,100565,8,2024-02-17
3383,100565,14,2024-04-21
3384,100565,40,2024-02-11
3385,100565,9,2024-02-05
3386,100565,1,2024-03-03
3387,100565,10,2024-04-19
3388,100566,27,2024-01-23
3389,100566,15,2024-03-25
3390,100566,4,2024-02-11
3391,100566,4,2024-02-28
3392,100566,17,2024-03-17
3393,100566,4,2024-02-24
3394,100567,17,2024-01-19
3395,100567,15,2024-03-30
3396,100567,10,2024-04-15
3397,100567,8,2024-03-26
3398,100567,10,2024-03-23
3399,100567,1,2024-03-10
3400,100568,28,2024-06-01
3401,100568,4,2024-06-01
3402,100568,9,2024-05-03
3403,100568,14,2024-06-17
3404,100568,6,2024-06-03
3405,100569,7,2024-03-31
3406,100569,23,2024-05-02
3407,100569,4,2024-05-02
3408,100569,29,2024-05-22
3409,100569,2,2024-03-05
3410,100569,20,2024-04-18
3411,100570,46,2024-04-02
3412,100570,1,2024-02-20
3413,100570,9,2024-02-21
3414,100570,8,2024-02-04
3415,100571,78,2024-04-14
3416,100571,21,2024-06-20
3417,100571,3,2024-04-03
3418,100571,56,2024-05-28
3419,100572,11,2024-04-03
3420,100572,6,2024-03-27
3421,100572,19,2024-04-17
3422,100572,2,2024-04-01
3423,100572,2,2024-05-12
3424,100572,15,2024-05-13
3425,100572,16,2024-04-04
3426,100572,51,2024-03-17
3427,100573,38,2024-03-10
3428,100573,8,2024-03-09
3429,100573,1,2024-03-02
3430,100573,5,2024-02-26
3431,100574,24,2024-05-25
3432,100574,36,2024-04-18
3433,100574,6,2024-05-28
3434,100574,3,2024-05-28
3435,100574,19,2024-04-03
3436,100574,15,2024-06-03
3437,100574,14,2024-06-05
3438,100575,33,2024-06-08
3439,100575,22,2024-04-20
3440,100575,30,2024-05-25
3441,100575,12,2024-04-19
3442,100575,23,2024-05-14
3443,100575,2,2024-07-08
3444,100575,8,2024-06-04
3445,100575,51,2024-04-25
3446,100575,31,2024-04-14
3447,100576,8,2024-05-20
3448,100576,24,2024-06-16
3449,100576,11,2024-04-05
3450,100576,28,2024-06-20
3451,100576,6,2024-04-16
3452,100577,14,2024-05-06
3453,100577,41,2024-05-22
3454,100577,41,2024-05-13
3455,100577,37,2024-05-19
3456,100577,44,2024-07-11
3457,100578,1,2024-03-29
3458,100578,2,2024-03-31
3459,100578,4,2024-05-29
3460,100578,2,2024-04-09
3461,100578,6,2024-04-10
3462,100578,20,2024-04-25
3463,100578,26,2024-04-17
3464,100578,24,2024-04-23
3465,100578,25,2024-04-06
3466,100579,2,2024-02-20
3467,100579,6,2024-03-01
3468,100579,56,2024-04-01
3469,100579,10,2024-04-21
3470,100580,2,2024-01-13
3471,100580,3,2024-02-11
3472,100580,5,2024-02-20
3473,100580,5,2024-03-13
3474,100580,17,2024-01-13
3475,100581,17,2024-01-25
3476,100581,6,2024-02-26
3477,100581,33,2024-03-07
3478,100581,24,2024-03-17
3479,100581,36,2024-03-21
3480,100581,3,2024-03-14
3481,100581,23,2024-03-29
3482,100581,12,2024-02-12
3483,100581,13,2024-02-16
3484,100581,9,2024-03-29
3485,100581,46,2024-03-21
3486,100581,21,2024-03-24
3487,100582,14,2024-07-02
3488,100582,21,2024-05-18
3489,100582,63,2024-05-25
3490,100582,23,2024-06-25
3491,100582,11,2024-07-06
3492,100582,42,2024-07-03
3493,100582,7,2024-07-21
3494,100583,1,2024-03-19
3495,100583,14,2024-02-07
3496,100583,16,2024-03-29
3497,100584,12,2024-04-18
3498,100584,21,2024-05-02
3499,100584,7,2024-04-07
3500,100584,13,2024-03-29
3501,100584,1,2024-02-28
3502,100584,6,2024-04-24
3503,100585,3,2024-03-08
3504,100585,15,2024-01-27
3505,100585,4,2024-01-17
3506,100585,7,2024-02-19
3507,100585,2,2024-01-08
3508,100585,34,2024-02-06
3509,100585,8,2024-01-16
3510,100585,22,2024-01-19
3511,100586,15,2024-04-25
3512,100586,3,2024-05-05
3513,100586,23,2024-06-16
3514,100586,2,2024-07-11
3515,100586,18,2024-05-12
3516,100586,8,2024-05-24
3517,100587,10,2024-04-25
3518,100587,9,2024-03-17
3519,100587,1,2024-04-11
3520,100587,6,2024-04-27
3521,100587,18,2024-04-09
3522,100588,5,2024-04-06
3523,100588,10,2024-04-20
3524,100588,52,2024-04-27
3525,100588,29,2024-06-17
3526,100588,1,2024-04-22
3527,100589,4,2024-06-16
3528,100589,6,2024-07-21
3529,100589,15,2024-05-03
3530,100589,26,2024-06-29
3531,100589,3,2024-05-28
3532,100589,48,2024-04-28
3533,100589,8,2024-07-01
3534,100590,33,2024-05-06
3535,100590,31,2024-05-10
3536,100590,17,2024-03-15
3537,100590,13,2024-03-25
3538,100590,9,2024-04-12
3539,100590,6,2024-03-07
3540,100590,6,2024-02-21
3541,100590,18,2024-03-20
3542,100590,6,2024-02-29
3543,100590,9,2024-05-07
3544,100590,11,2024-04-20
3545,100590,50,2024-04-15
3546,100591,2,2024-04-28
3547,100591,38,2024-05-28
3548,100591,7,2024-06-18
3549,100592,6,2024-04-29
3550,100592,24,2024-06-30
3551,100592,8,2024-05-13
3552,100592,2,2024-04-25
3553,100592,10,2024-05-29
3554,100592,2,2024-06-07
3555,100593,4,2024-05-08
3556,100593,2,2024-04-24
3557,100593,6,2024-05-17
3558,100593,7,2024-05-31
3559,100594,62,2024-05-19
3560,100594,26,2024-06-29
3561,100594,23,2024-07-04
3562,100594,20,2024-05-02
3563,100594,14,2024-06-21
3564,100594,77,2024-06-03
3565,100594,6,2024-06-11
3566,100594,26,2024-06-30
3567,100594,2,2024-06-09
3568,100594,5,2024-06-21
3569,100594,18,2024-04-28
3570,100595,10,2024-02-12
3571,100595,15,2024-02-26
3572,100595,2,2024-03-17
3573,100595,18,2024-03-24
3574,100595,54,2024-01-05
3575,100595,7,2024-03-11
3576,100595,35,2024-02-10
3577,100595,19,2024-02-12
3578,100596,2,2024-04-03
3579,100596,20,2024-03-10
3580,100596,5,2024-02-19
3581,100596,18,2024-02-27
3582,100597,8,2024-05-27
3583,100597,14,2024-05-15
3584,100598,7,2024-04-20
3585,100598,3,2024-04-25
3586,100598,5,2024-05-09
3587,100598,19,2024-04-14
3588,100598,10,2024-04-29
3589,100598,6,2024-04-29
3590,100598,44,2024-06-15
3591,100599,5,2024-05-23
3592,100599,28,2024-03-25
3593,100599,24,2024-05-12
3594,100599,5,2024-04-09
3595,100599,11,2024-03-06
3596,100599,73,2024-03-09
3597,100599,19,2024-04-05
3598,100599,1,2024-04-15
3599,100600,12,2024-03-25
3600,100600,2,2024-04-19
3601,100600,10,2024-04-11
3602,100600,31,2024-05-08
3603,100600,49,2024-03-11
3604,100600,55,2024-03-09
3605,100601,14,2024-04-03
3606,100601,52,2024-04-30
3607,100601,6,2024-03-26
3608,100601,15,2024-06-06
3609,100601,5,2024-04-04
3610,100602,2,2024-01-30
3611,100602,1,2024-02-08
3612,100603,1,2024-04-10
3613,100603,10,2024-04-14
3614,100603,4,2024-05-22
3615,100603,1,2024-05-09
3616,100603,37,2024-04-13
3617,100603,22,2024-05-31
3618,100604,12,2024-05-26
3619,100604,37,2024-05-03
3620,100604,4,2024-07-10
3621,100604,103,2024-06-04
3622,100604,3,2024-05-02
3623,100604,25,2024-07-21
3624,100604,3,2024-06-27
3625,100604,8,2024-07-08
3626,100604,19,2024-05-29
3627,100605,24,2024-05-12
3628,100605,3,2024-05-30
3629,100605,45,2024-04-19
3630,100606,8,2024-05-30
3631,100606,3,2024-03-20
3632,100606,34,2024-03-22
3633,100606,2,2024-05-13
3634,100607,1,2024-03-19
3635,100607,18,2024-04-19
3636,100607,26,2024-03-15
3637,100607,13,2024-02-14
3638,100607,87,2024-04-16
3639,100607,9,2024-03-20
3640,100607,4,2024-03-21
3641,100607,3,2024-04-20
3642,100608,8,2024-02-29
3643,100608,6,2024-02-01
3644,100608,19,2024-01-18
3645,100608,33,2024-03-17
3646,100608,3,2024-03-08
3647,100608,11,2024-02-16
3648,100608,5,2024-03-07
3649,100608,16,2024-03-04
3650,100609,20,2024-04-03
3651,100609,17,2024-03-10
3652,100609,14,2024-03-04
3653,100609,14,2024-05-15
3654,100609,19,2024-04-11
3655,100609,22,2024-05-17
3656,100609,2,2024-03-23
3657,100609,14,2024-03-17
3658,100609,41,2024-04-28
3659,100609,2,2024-03-05
3660,100610,16,2024-04-19
3661,100610,2,2024-05-28
3662,100610,22,2024-07-06
3663,100610,20,2024-05-24
3664,100610,18,2024-04-28
3665,100610,5,2024-06-24
3666,100610,8,2024-06-17
3667,100610,23,2024-05-19
3668,100610,7,2024-05-21
3669,100610,40,2024-06-30
3670,100610,4,2024-06-24
3671,100611,7,2024-06-07
3672,100611,21,2024-04-29
3673,100611,59,2024-06-04
3674,100611,41,2024-05-11
3675,100611,41,2024-04-06
3676,100611,8,2024-04-30
3677,100611,2,2024-04-06
3678,100612,14,2024-05-22
3679,100612,4,2024-05-11
3680,100612,19,2024-05-19
3681,100612,15,2024-04-03
3682,100612,6,2024-05-19
3683,100612,23,2024-05-24
3684,100612,33,2024-03-09
3685,100612,5,2024-04-13
3686,100613,19,2024-03-26
3687,100613,6,2024-04-25
3688,100613,3,2024-02-12
3689,100613,25,2024-03-18
3690,100613,3,2024-04-13
3691,100613,2,2024-03-29
3692,100614,11,2024-05-30
3693,100614,7,2024-03-22
3694,100614,7,2024-04-01
3695,100614,17,2024-06-10
3696,100614,36,2024-06-11
3697,100614,36,2024-05-28
3698,100614,15,2024-04-10
3699,100614,5,2024-04-03
3700,100614,1,2024-03-24
3701,100614,3,2024-05-03
3702,100615,6,2024-05-31
3703,100615,18,2024-05-07
3704,100615,94,2024-04-15
3705,100615,13,2024-04-29
3706,100615,4,2024-05-13
3707,100616,1,2024-03-12
3708,100616,11,2024-04-12
3709,100616,33,2024-04-20
3710,100616,12,2024-05-30
3711,100616,3,2024-03-15
3712,100616,6,2024-04-20
3713,100617,38,2024-04-30
3714,100617,4,2024-05-12
3715,100617,5,2024-03-02
3716,100618,1,2024-06-27
3717,100618,4,2024-07-04
3718,100618,2,2024-05-02
3719,100618,28,2024-05-09
3720,100618,1,2024-05-28
3721,100618,6,2024-07-08
3722,100618,20,2024-07-18
3723,100619,5,2024-05-08
3724,100619,25,2024-06-07
3725,100619,20,2024-06-10
3726,100619,3,2024-05-14
3727,100619,2,2024-06-15
3728,100619,3,2024-05-27
3729,100619,4,2024-05-04
3730,100619,15,2024-06-27
3731,100619,23,2024-06-03
3732,100620,5,2024-05-20
3733,100620,25,2024-06-01
3734,100620,37,2024-06-20
3735,100620,3,2024-05-05
3736,100620,35,2024-07-05
3737,100620,11,2024-06-23
3738,100620,4,2024-05-03
3739,100621,18,2024-03-17
3740,100621,7,2024-04-24
3741,100621,16,2024-05-08
3742,100621,2,2024-05-18
3743,100621,20,2024-03-03
3744,100622,4,2024-06-07
3745,100622,9,2024-05-07
3746,100622,21,2024-06-25
3747,100622,60,2024-06-15
3748,100622,13,2024-07-11
3749,100623,3,2024-05-29
3750,100623,4,2024-03-26
3751,100623,13,2024-03-30
3752,100624,5,2024-04-25
3753,100624,1,2024-04-15
3754,100624,4,2024-04-16
3755,100624,18,2024-05-16
3756,100624,5,2024-04-09
3757,100624,18,2024-03-20
3758,100624,7,2024-04-20
3759,100624,1,2024-04-30
3760,100624,6,2024-04-27
3761,100624,7,2024-04-16
3762,100624,33,2024-05-12
3763,100625,57,2024-02-17
3764,100625,22,2024-02-22
3765,100625,13,2024-04-07
3766,100625,12,2024-03-16
3767,100626,10,2024-06-21
3768,100626,14,2024-03-31
3769,100626,11,2024-05-19
3770,100626,26,2024-04-27
3771,100626,37,2024-06-01
3772,100626,19,2024-05-10
3773,100626,11,2024-06-24
3774,100626,17,2024-05-08
3775,100626,7,2024-04-24
3776,100627,19,2024-04-26
3777,100627,3,2024-05-11
3778,100627,2,2024-05-17
3779,100627,3,2024-04-02
3780,100628,1,2024-05-09
3781,100628,9,2024-05-05
3782,100628,59,2024-03-05
3783,100628,9,2024-03-27
3784,100629,4,2024-05-04
3785,100629,15,2024-04-06
3786,100629,13,2024-04-16
3787,100629,17,2024-06-13
3788,100629,29,2024-03-28
3789,100629,12,2024-05-28
3790,100629,12,2024-06-01
